,From Date,To Date,Remote Station ID,Station,Total Fares for the Week,Contains Holiday,Gas Price,Total Snowfall,Total Rainfall
13328,2020-06-20,2020-06-26,R046,42ND STREET & GRAND CENTRAL,43966.0,No,2.22,0.0,0.26
13329,2020-06-20,2020-06-26,R047,42ND STREET & GRAND CENTRAL,22642.0,No,2.22,0.0,0.26
13330,2020-06-20,2020-06-26,R048,42ND STREET & 3RD AVENUE,8358.0,No,2.22,0.0,0.26
13331,2020-06-20,2020-06-26,R049,51ST STREET & LEXINGTON AVE,9811.0,No,2.22,0.0,0.26
13332,2020-06-20,2020-06-26,R050,59TH STREET & LEXINGTON AVE,14882.0,No,2.22,0.0,0.26
13333,2020-06-20,2020-06-26,R051,59TH STREET & LEXINGTON AVE,30942.0,No,2.22,0.0,0.26
13334,2020-06-20,2020-06-26,R052,WOODLAWN ROAD,10023.0,No,2.22,0.0,0.26
13335,2020-06-20,2020-06-26,R053,149TH STREET & 3RD AVENUE,30170.0,No,2.22,0.0,0.26
13336,2020-06-20,2020-06-26,R054,FIFTH AVENUE & 42ND STREET,9503.0,No,2.22,0.0,0.26
13337,2020-06-20,2020-06-26,R055,MAIN STREET,68768.0,No,2.22,0.0,0.26
13338,2020-06-20,2020-06-26,R056,NEVINS STREET,10313.0,No,2.22,0.0,0.26
13339,2020-06-20,2020-06-26,R057,BARCLAYS CENTER,42008.0,No,2.22,0.0,0.26
13340,2020-06-20,2020-06-26,R058,BERGEN STREET,2734.0,No,2.22,0.0,0.26
13341,2020-06-20,2020-06-26,R059,GRAND ARMY PLAZA,5699.0,No,2.22,0.0,0.26
13342,2020-06-20,2020-06-26,R060,EASTERN PARKWAY,3059.0,No,2.22,0.0,0.26
13343,2020-06-20,2020-06-26,R061,NOSTRAND AVENUE,4455.0,No,2.22,0.0,0.26
13344,2020-06-20,2020-06-26,R062,UTICA AVENUE,40318.0,No,2.22,0.0,0.26
13345,2020-06-20,2020-06-26,R063,SUTTER AVENUE,9977.0,No,2.22,0.0,0.26
13346,2020-06-20,2020-06-26,R064,SARATOGA AVENUE,9247.0,No,2.22,0.0,0.26
13347,2020-06-20,2020-06-26,R065,ROCKAWAY AVENUE,7650.0,No,2.22,0.0,0.26
13348,2020-06-20,2020-06-26,R066,JUNIUS STREET,3280.0,No,2.22,0.0,0.26
13349,2020-06-20,2020-06-26,R067,PENNSYLVANIA AVENUE,6823.0,No,2.22,0.0,0.26
13350,2020-06-20,2020-06-26,R068,VAN SICLEN AVENUE,4758.0,No,2.22,0.0,0.26
13351,2020-06-20,2020-06-26,R069,NEW LOTS AVENUE,8819.0,No,2.22,0.0,0.26
13352,2020-06-20,2020-06-26,R070,ST GEORGE TERMINAL,6324.0,No,2.22,0.0,0.26
13353,2020-06-20,2020-06-26,R072,34TH STREET - HUDSON YARDS,12669.0,No,2.22,0.0,0.26
13354,2020-06-20,2020-06-26,R079,FIFTH AVENUE & 60TH STREET,13878.0,No,2.22,0.0,0.26
13355,2020-06-20,2020-06-26,R080,57TH STREET & 7TH AVENUE,24504.0,No,2.22,0.0,0.26
13356,2020-06-20,2020-06-26,R081,49TH STREET & 7TH AVENUE,10154.0,No,2.22,0.0,0.26
13357,2020-06-20,2020-06-26,R082,28TH STREET & BROADWAY,7002.0,No,2.22,0.0,0.26
13358,2020-06-20,2020-06-26,R083,23RD STREET & 5TH AVENUE,11556.0,No,2.22,0.0,0.26
13359,2020-06-20,2020-06-26,R084,59TH STREET/COLUMBUS CIRCLE,53662.0,No,2.22,0.0,0.26
13360,2020-06-20,2020-06-26,R085,8TH STREET & BROADWAY,8047.0,No,2.22,0.0,0.26
13361,2020-06-20,2020-06-26,R086,PRINCE STREET & BROADWAY,5278.0,No,2.22,0.0,0.26
13362,2020-06-20,2020-06-26,R087,CITY HALL,3578.0,No,2.22,0.0,0.26
13363,2020-06-20,2020-06-26,R088,CORTLANDT STREET,9001.0,No,2.22,0.0,0.26
13364,2020-06-20,2020-06-26,R089,JAY ST-METROTECH,2343.0,No,2.22,0.0,0.26
13365,2020-06-20,2020-06-26,R090,39TH AVENUE & 31ST STREET,2419.0,No,2.22,0.0,0.26
13366,2020-06-20,2020-06-26,R091,36TH AVENUE & 31ST STREET,7066.0,No,2.22,0.0,0.26
13367,2020-06-20,2020-06-26,R092,BROADWAY & 31ST STREET,11445.0,No,2.22,0.0,0.26
13368,2020-06-20,2020-06-26,R093,30TH AVENUE & 31ST STREET,15235.0,No,2.22,0.0,0.26
13369,2020-06-20,2020-06-26,R094,ASTORIA BLVD & 31ST STREET,9376.0,No,2.22,0.0,0.26
13370,2020-06-20,2020-06-26,R095,DITMARS BLVD & 31ST STREET,17018.0,No,2.22,0.0,0.26
13371,2020-06-20,2020-06-26,R096,82ND STREET-JACKSON HEIGHTS,21305.0,No,2.22,0.0,0.26
13372,2020-06-20,2020-06-26,R097,JUNCTION BLVD-ROOSEVELT AVE,42460.0,No,2.22,0.0,0.26
13373,2020-06-20,2020-06-26,R098,CHURCH AVENUE,24153.0,No,2.22,0.0,0.26
13374,2020-06-20,2020-06-26,R099,DEKALB AVENUE,20287.0,No,2.22,0.0,0.26
13375,2020-06-20,2020-06-26,R100,METROPOLITAN AVENUE,4968.0,No,2.22,0.0,0.26
13376,2020-06-20,2020-06-26,R101,145TH STREET,26814.0,No,2.22,0.0,0.26
13377,2020-06-20,2020-06-26,R102,125TH STREET,33822.0,No,2.22,0.0,0.26
13378,2020-06-20,2020-06-26,R103,BROADWAY-EAST NEW YORK,13655.0,No,2.22,0.0,0.26
13379,2020-06-20,2020-06-26,R104,167TH ST-GRAND CONCOURSE,14883.0,No,2.22,0.0,0.26
13380,2020-06-20,2020-06-26,R105,14TH STREET & 7TH AVENUE,17963.0,No,2.22,0.0,0.26
13381,2020-06-20,2020-06-26,R106,CASTLE HILL AVENUE,9469.0,No,2.22,0.0,0.26
13382,2020-06-20,2020-06-26,R107,WESTCHESTER SQUARE,8021.0,No,2.22,0.0,0.26
13383,2020-06-20,2020-06-26,R108,BOROUGH HALL - COURT STREET,23799.0,No,2.22,0.0,0.26
13384,2020-06-20,2020-06-26,R109,CHURCH AVENUE & NOSTRAND AV,13786.0,No,2.22,0.0,0.26
13385,2020-06-20,2020-06-26,R110,FLATBUSH AVE & NOSTRAND AV,22741.0,No,2.22,0.0,0.26
13386,2020-06-20,2020-06-26,R111,23RD STREET & 8TH AVENUE,16820.0,No,2.22,0.0,0.26
13387,2020-06-20,2020-06-26,R112,FORDHAM RD/GRAND CONCOURSE,17698.0,No,2.22,0.0,0.26
13388,2020-06-20,2020-06-26,R113,SEVENTH AVENUE & WEST 53RD,8531.0,No,2.22,0.0,0.26
13389,2020-06-20,2020-06-26,R114,PARSONS BLVD & HILLSIDE AV,10111.0,No,2.22,0.0,0.26
13390,2020-06-20,2020-06-26,R115,169TH STREET & HILLSIDE AVE,10571.0,No,2.22,0.0,0.26
13391,2020-06-20,2020-06-26,R116,50TH STREET & 7TH AVENUE,9923.0,No,2.22,0.0,0.26
13392,2020-06-20,2020-06-26,R117,242ND STREET & BROADWAY,11133.0,No,2.22,0.0,0.26
13393,2020-06-20,2020-06-26,R118,CANAL STREET,9751.0,No,2.22,0.0,0.26
13394,2020-06-20,2020-06-26,R119,FORDHAM ROAD & JEROME AVE,16185.0,No,2.22,0.0,0.26
13395,2020-06-20,2020-06-26,R120,MORRISON AVE & WESTCHESTER,10328.0,No,2.22,0.0,0.26
13396,2020-06-20,2020-06-26,R121,QUEENSBORO PLAZA,14769.0,No,2.22,0.0,0.26
13397,2020-06-20,2020-06-26,R122,90TH STREET/ELMHURST AVENUE,29520.0,No,2.22,0.0,0.26
13398,2020-06-20,2020-06-26,R123,FRANKLIN AVE/EASTERN PKWY,13603.0,No,2.22,0.0,0.26
13399,2020-06-20,2020-06-26,R124,KINGSTON AVE/EASTERN PKWY,5486.0,No,2.22,0.0,0.26
13400,2020-06-20,2020-06-26,R125,BROAD STREET & WALL STREET,4965.0,No,2.22,0.0,0.26
13401,2020-06-20,2020-06-26,R126,175TH STREET/FT WASHINGTON,13099.0,No,2.22,0.0,0.26
13402,2020-06-20,2020-06-26,R127,JAY ST-METROTECH,26633.0,No,2.22,0.0,0.26
13403,2020-06-20,2020-06-26,R128,SUTPHIN BLVD-HILLSIDE AVE,6052.0,No,2.22,0.0,0.26
13404,2020-06-20,2020-06-26,R129,BERGEN STREET-SMITH STREET,8295.0,No,2.22,0.0,0.26
13405,2020-06-20,2020-06-26,R130,KINGS HIGHWAY-MCDONALD AVE,4670.0,No,2.22,0.0,0.26
13406,2020-06-20,2020-06-26,R131,23RD STREET-PARK AVE SOUTH,15907.0,No,2.22,0.0,0.26
13407,2020-06-20,2020-06-26,R132,125TH STREET-LEXINGTON AVE,32776.0,No,2.22,0.0,0.26
13408,2020-06-20,2020-06-26,R133,MOSHOLU PARKWAY-JEROME AVE,13174.0,No,2.22,0.0,0.26
13409,2020-06-20,2020-06-26,R134,HUNTERS PT AVE-49TH AVE,6290.0,No,2.22,0.0,0.26
13410,2020-06-20,2020-06-26,R135,NEWKIRK AVE-NOSTRAND AVE,10894.0,No,2.22,0.0,0.26
13411,2020-06-20,2020-06-26,R136,SHEEPSHEAD BAY ROAD,18024.0,No,2.22,0.0,0.26
13412,2020-06-20,2020-06-26,R137,MYRTLE AVE-GATES AVENUE,29731.0,No,2.22,0.0,0.26
13413,2020-06-20,2020-06-26,R138,WEST 4TH ST-WASHINGTON SQ,28488.0,No,2.22,0.0,0.26
13414,2020-06-20,2020-06-26,R139,CANAL STREET-LISPENARD ST,11974.0,No,2.22,0.0,0.26
13415,2020-06-20,2020-06-26,R140,QUEENS PLAZA-JACKSON AVE,10668.0,No,2.22,0.0,0.26
13416,2020-06-20,2020-06-26,R141,71ST AVE-CONTINENTAL AVE,28183.0,No,2.22,0.0,0.26
13417,2020-06-20,2020-06-26,R142,ESSEX ST-DELANCEY ST,27506.0,No,2.22,0.0,0.26
13418,2020-06-20,2020-06-26,R143,28TH STREET-PARK AVE SOUTH,17247.0,No,2.22,0.0,0.26
13419,2020-06-20,2020-06-26,R144,96TH STREET-LEXINGTON AVE,21284.0,No,2.22,0.0,0.26
13420,2020-06-20,2020-06-26,R145,241ST ST-WHITE PLAINS RD,8003.0,No,2.22,0.0,0.26
13421,2020-06-20,2020-06-26,R146,HUNTS PT AVE-SOUTHERN BLVD,15508.0,No,2.22,0.0,0.26
13422,2020-06-20,2020-06-26,R147,61ST STREET-ROOSEVELT AVE,23599.0,No,2.22,0.0,0.26
13423,2020-06-20,2020-06-26,R148,PARKSIDE AVE-OCEAN AVE,9742.0,No,2.22,0.0,0.26
13424,2020-06-20,2020-06-26,R149,NEWKIRK PLAZA,13539.0,No,2.22,0.0,0.26
13425,2020-06-20,2020-06-26,R150,AVENUE U-EAST 16TH STREET,9811.0,No,2.22,0.0,0.26
13426,2020-06-20,2020-06-26,R151,STILLWELL AVE-CONEY ISLAND,28474.0,No,2.22,0.0,0.26
13427,2020-06-20,2020-06-26,R152,ROCKAWAY PKWY-GLENWOOD RD,12203.0,No,2.22,0.0,0.26
13428,2020-06-20,2020-06-26,R153,UTICA AVE-STUYVESANT AVE,18782.0,No,2.22,0.0,0.26
13429,2020-06-20,2020-06-26,R154,TREMONT AVE-179TH ST,14254.0,No,2.22,0.0,0.26
13430,2020-06-20,2020-06-26,R155,KINGSBRIDGE RD-196TH ST,12014.0,No,2.22,0.0,0.26
13431,2020-06-20,2020-06-26,R156,BEDFORD PARK BLVD-203RD ST,9968.0,No,2.22,0.0,0.26
13432,2020-06-20,2020-06-26,R157,205TH ST-BAINBRIDGE AVE,14471.0,No,2.22,0.0,0.26
13433,2020-06-20,2020-06-26,R158,UNION TURNPIKE-KEW GARDENS,29358.0,No,2.22,0.0,0.26
13434,2020-06-20,2020-06-26,R159,116TH STREET-COLUMBIA,6013.0,No,2.22,0.0,0.26
13435,2020-06-20,2020-06-26,R160,ASTOR PLACE-4 AVENUE,9411.0,No,2.22,0.0,0.26
13436,2020-06-20,2020-06-26,R161,KINGSBRIDGE RD-JEROME AVE,13412.0,No,2.22,0.0,0.26
13437,2020-06-20,2020-06-26,R162,ELDER AVE-WESTCHESTER AVE,9481.0,No,2.22,0.0,0.26
13438,2020-06-20,2020-06-26,R163,14TH STREET-6TH AVENUE,15595.0,No,2.22,0.0,0.26
13439,2020-06-20,2020-06-26,R164,66TH STREET-BROADWAY,10748.0,No,2.22,0.0,0.26
13440,2020-06-20,2020-06-26,R165,TOMPKINSVILLE,939.0,No,2.22,0.0,0.26
13441,2020-06-20,2020-06-26,R166,79TH STREET-BROADWAY,11105.0,No,2.22,0.0,0.26
13442,2020-06-20,2020-06-26,R167,86TH STREET-BROADWAY,15180.0,No,2.22,0.0,0.26
13443,2020-06-20,2020-06-26,R168,96TH STREET-BROADWAY,33890.0,No,2.22,0.0,0.26
13444,2020-06-20,2020-06-26,R169,137TH STREET-BROADWAY,14118.0,No,2.22,0.0,0.26
13445,2020-06-20,2020-06-26,R170,14TH STREET-UNION SQUARE,76884.0,No,2.22,0.0,0.26
13446,2020-06-20,2020-06-26,R171,7TH AVENUE-PARK PLACE,6935.0,No,2.22,0.0,0.26
13447,2020-06-20,2020-06-26,R172,BRIGHTON BEACH-CONEY ISLAND,21709.0,No,2.22,0.0,0.26
13448,2020-06-20,2020-06-26,R173,207TH STREET-BROADWAY,10197.0,No,2.22,0.0,0.26
13449,2020-06-20,2020-06-26,R174,181ST STREET-FT WASH AVE,9716.0,No,2.22,0.0,0.26
13450,2020-06-20,2020-06-26,R175,8TH AVENUE-14TH STREET,27730.0,No,2.22,0.0,0.26
13451,2020-06-20,2020-06-26,R176,33RD STREET-PARK AVENUE,22853.0,No,2.22,0.0,0.26
13452,2020-06-20,2020-06-26,R177,68TH STREET-HUNTER COLLEGE,21404.0,No,2.22,0.0,0.26
13453,2020-06-20,2020-06-26,R178,77TH STREET-LEXINGTON AVE,27507.0,No,2.22,0.0,0.26
13454,2020-06-20,2020-06-26,R179,86TH STREET-LEXINGTON AVE,42668.0,No,2.22,0.0,0.26
13455,2020-06-20,2020-06-26,R180,103RD STREET-LEXINGTON AVE,18065.0,No,2.22,0.0,0.26
13456,2020-06-20,2020-06-26,R181,110TH STREET-LEXINGTON AVE,13435.0,No,2.22,0.0,0.26
13457,2020-06-20,2020-06-26,R182,116TH STREET-LEXINGTON AVE,19066.0,No,2.22,0.0,0.26
13458,2020-06-20,2020-06-26,R183,BEDFORD PARK BLVD-JEROME AV,6734.0,No,2.22,0.0,0.26
13459,2020-06-20,2020-06-26,R184,CORTELYOU RD-EAST 16TH ST,8631.0,No,2.22,0.0,0.26
13460,2020-06-20,2020-06-26,R185,DYCKMAN STREET-BROADWAY,8043.0,No,2.22,0.0,0.26
13461,2020-06-20,2020-06-26,R186,86TH ST-CENTRAL PARK WEST,7870.0,No,2.22,0.0,0.26
13462,2020-06-20,2020-06-26,R187,81ST STREET-MUSEUM,7009.0,No,2.22,0.0,0.26
13463,2020-06-20,2020-06-26,R188,50TH STREET-8TH AVENUE,13825.0,No,2.22,0.0,0.26
13464,2020-06-20,2020-06-26,R189,CHRISTOPHER ST-SHERIDAN SQ,6367.0,No,2.22,0.0,0.26
13465,2020-06-20,2020-06-26,R190,23RD STREET-7TH AVENUE,10658.0,No,2.22,0.0,0.26
13466,2020-06-20,2020-06-26,R191,103RD STREET-BROADWAY,11152.0,No,2.22,0.0,0.26
13467,2020-06-20,2020-06-26,R192,110TH STREET-BROADWAY,10750.0,No,2.22,0.0,0.26
13468,2020-06-20,2020-06-26,R193,157TH STREET-BROADWAY,14160.0,No,2.22,0.0,0.26
13469,2020-06-20,2020-06-26,R194,BLEECKER ST-LAFAYETTE ST,10143.0,No,2.22,0.0,0.26
13470,2020-06-20,2020-06-26,R195,161ST STREET-YANKEE STADIUM,31533.0,No,2.22,0.0,0.26
13471,2020-06-20,2020-06-26,R196,PROSPECT PARK-EMPIRE BLVD,12026.0,No,2.22,0.0,0.26
13472,2020-06-20,2020-06-26,R197,36TH STREET-4TH AVENUE,19492.0,No,2.22,0.0,0.26
13473,2020-06-20,2020-06-26,R198,NOSTRAND AVE-FULTON ST,18988.0,No,2.22,0.0,0.26
13474,2020-06-20,2020-06-26,R199,KINGSTON AVE-THROOP AVE,6126.0,No,2.22,0.0,0.26
13475,2020-06-20,2020-06-26,R200,EUCLID AVE-PITKIN AVE,16159.0,No,2.22,0.0,0.26
13476,2020-06-20,2020-06-26,R201,WOODHAVEN BLVD-QUEENS BLVD,23575.0,No,2.22,0.0,0.26
13477,2020-06-20,2020-06-26,R202,63RD DRIVE-REGO PARK,18665.0,No,2.22,0.0,0.26
13478,2020-06-20,2020-06-26,R203,23RD STREET-6TH AVENUE,11486.0,No,2.22,0.0,0.26
13479,2020-06-20,2020-06-26,R204,CHURCH AVE-MCDONALD AVE,14338.0,No,2.22,0.0,0.26
13480,2020-06-20,2020-06-26,R205,149TH ST-GRAND CONCOURSE,17474.0,No,2.22,0.0,0.26
13481,2020-06-20,2020-06-26,R206,125TH STREET-LENOX AVENUE,14848.0,No,2.22,0.0,0.26
13482,2020-06-20,2020-06-26,R207,135TH STREET-LENOX AVENUE,18325.0,No,2.22,0.0,0.26
13483,2020-06-20,2020-06-26,R208,103RD ST-ROOSEVELT AVE,38882.0,No,2.22,0.0,0.26
13484,2020-06-20,2020-06-26,R209,STERLING ST-NOSTRAND AVE,7160.0,No,2.22,0.0,0.26
13485,2020-06-20,2020-06-26,R210,BEVERLY RD-NOSTRAND AVE,6403.0,No,2.22,0.0,0.26
13486,2020-06-20,2020-06-26,R211,KINGS HIGHWAY-EAST 16TH ST,26799.0,No,2.22,0.0,0.26
13487,2020-06-20,2020-06-26,R212,59TH STREET-4TH AVENUE,16921.0,No,2.22,0.0,0.26
13488,2020-06-20,2020-06-26,R213,BAY RIDGE AVE-4TH AVENUE,9703.0,No,2.22,0.0,0.26
13489,2020-06-20,2020-06-26,R214,77TH STREET-4TH AVENUE,6663.0,No,2.22,0.0,0.26
13490,2020-06-20,2020-06-26,R215,86TH STREET-4TH AVENUE,13578.0,No,2.22,0.0,0.26
13491,2020-06-20,2020-06-26,R216,BAY RIDGE - 95TH STREET,7254.0,No,2.22,0.0,0.26
13492,2020-06-20,2020-06-26,R217,HOYT ST-SCHERMERHORN ST,10996.0,No,2.22,0.0,0.26
13493,2020-06-20,2020-06-26,R218,ELMHURST AVE-BROADWAY,18363.0,No,2.22,0.0,0.26
13494,2020-06-20,2020-06-26,R219,67TH AVENUE-QUEENS BLVD,9096.0,No,2.22,0.0,0.26
13495,2020-06-20,2020-06-26,R220,CARROLL ST-PRESIDENT ST,8707.0,No,2.22,0.0,0.26
13496,2020-06-20,2020-06-26,R221,167TH STREET-RIVER AVENUE,15782.0,No,2.22,0.0,0.26
13497,2020-06-20,2020-06-26,R222,177TH STREET-PARKCHESTER,21544.0,No,2.22,0.0,0.26
13498,2020-06-20,2020-06-26,R223,46TH ST-BLISS ST,16762.0,No,2.22,0.0,0.26
13499,2020-06-20,2020-06-26,R224,CLARK STREET-HENRY STREET,3770.0,No,2.22,0.0,0.26
13500,2020-06-20,2020-06-26,R225,HOYT STREET-HOYT STREET,4724.0,No,2.22,0.0,0.26
13501,2020-06-20,2020-06-26,R226,GUN HILL ROAD-SEYMOUR,5812.0,No,2.22,0.0,0.26
13502,2020-06-20,2020-06-26,R227,RECTOR STREET-CHURCH STREET,3081.0,No,2.22,0.0,0.26
13503,2020-06-20,2020-06-26,R228,AVENUE J-EAST 16TH STREET,7794.0,No,2.22,0.0,0.26
13504,2020-06-20,2020-06-26,R229,AVENUE M-EAST 16TH STREET,7855.0,No,2.22,0.0,0.26
13505,2020-06-20,2020-06-26,R230,NECK ROAD-EAST 16TH STREET,5552.0,No,2.22,0.0,0.26
13506,2020-06-20,2020-06-26,R231,UNION STREET-4TH AVENUE,6008.0,No,2.22,0.0,0.26
13507,2020-06-20,2020-06-26,R232,45TH STREET-4TH AVENUE,11816.0,No,2.22,0.0,0.26
13508,2020-06-20,2020-06-26,R233,53RD STREET-4TH AVENUE,14506.0,No,2.22,0.0,0.26
13509,2020-06-20,2020-06-26,R234,50TH STREET-NEW UTRECHT AVE,6527.0,No,2.22,0.0,0.26
13510,2020-06-20,2020-06-26,R235,BEDFORD AVE-NORTH 7TH ST,20521.0,No,2.22,0.0,0.26
13511,2020-06-20,2020-06-26,R236,DEKALB AVE-WYCKOFF AVE,16425.0,No,2.22,0.0,0.26
13512,2020-06-20,2020-06-26,R237,182ND STREET-183RD STREET,8038.0,No,2.22,0.0,0.26
13513,2020-06-20,2020-06-26,R238,STEINWAY ST-BROADWAY,16716.0,No,2.22,0.0,0.26
13514,2020-06-20,2020-06-26,R239,GREENPOINT AVE,11754.0,No,2.22,0.0,0.26
13515,2020-06-20,2020-06-26,R240,GRAND ST-CHRISTIE ST,25427.0,No,2.22,0.0,0.26
13516,2020-06-20,2020-06-26,R241,15TH ST-PROSPECT PARK WEST,4686.0,No,2.22,0.0,0.26
13517,2020-06-20,2020-06-26,R242,18TH AVE-MCDONALD AVE,5445.0,No,2.22,0.0,0.26
13518,2020-06-20,2020-06-26,R243,170TH STREET-JEROME AVENUE,12432.0,No,2.22,0.0,0.26
13519,2020-06-20,2020-06-26,R244,BURNSIDE AVE-JEROME AVE,14626.0,No,2.22,0.0,0.26
13520,2020-06-20,2020-06-26,R245,ST LAWRENCE AVE-WEST AVE,6723.0,No,2.22,0.0,0.26
13521,2020-06-20,2020-06-26,R246,PROSPECT AVENUE-4TH AVENUE,5722.0,No,2.22,0.0,0.26
13522,2020-06-20,2020-06-26,R247,55TH ST-NEW UTRECHT AVE,4335.0,No,2.22,0.0,0.26
13523,2020-06-20,2020-06-26,R248,1ST AVENUE-14TH STREET,20050.0,No,2.22,0.0,0.26
13524,2020-06-20,2020-06-26,R249,GRAHAM AVE-METROPOLITAN AVE,8570.0,No,2.22,0.0,0.26
13525,2020-06-20,2020-06-26,R250,GRAND ST-BUSHWICK AVE,8044.0,No,2.22,0.0,0.26
13526,2020-06-20,2020-06-26,R251,96TH ST-CENTRAL PARK WEST,9581.0,No,2.22,0.0,0.26
13527,2020-06-20,2020-06-26,R252,HIGH ST-CADMAN PLAZA WEST,6236.0,No,2.22,0.0,0.26
13528,2020-06-20,2020-06-26,R253,174TH-175TH ST-GRAND CONCOU,8777.0,No,2.22,0.0,0.26
13529,2020-06-20,2020-06-26,R254,GRAND AVE-QUEENS BOULEVARD,22625.0,No,2.22,0.0,0.26
13530,2020-06-20,2020-06-26,R255,VAN WYCK BLVD-MAIN STREET,5977.0,No,2.22,0.0,0.26
13531,2020-06-20,2020-06-26,R256,NASSAU AVE-MANHATTAN AVE,9873.0,No,2.22,0.0,0.26
13532,2020-06-20,2020-06-26,R257,EAST BROADWAY-MADISON ST,13962.0,No,2.22,0.0,0.26
13533,2020-06-20,2020-06-26,R258,4TH AVENUE-9TH STREET,12649.0,No,2.22,0.0,0.26
13534,2020-06-20,2020-06-26,R259,ROOSEVELT ISLAND,7439.0,No,2.22,0.0,0.26
13535,2020-06-20,2020-06-26,R260,181ST STREET-ST NICHOLAS AV,18699.0,No,2.22,0.0,0.26
13536,2020-06-20,2020-06-26,R261,40TH STREET-LOWERY STREET,10583.0,No,2.22,0.0,0.26
13537,2020-06-20,2020-06-26,R262,BEVERLEY ROAD -EAST 15TH ST,4471.0,No,2.22,0.0,0.26
13538,2020-06-20,2020-06-26,R263,AVENUE H-EAST 16TH STREET,3668.0,No,2.22,0.0,0.26
13539,2020-06-20,2020-06-26,R264,OCEAN PKWAY-BRIGHTON BCH AV,5860.0,No,2.22,0.0,0.26
13540,2020-06-20,2020-06-26,R265,MONTROSE AVENUE,7713.0,No,2.22,0.0,0.26
13541,2020-06-20,2020-06-26,R266,HALSEY STREET-WYCKOFF AVE,10849.0,No,2.22,0.0,0.26
13542,2020-06-20,2020-06-26,R267,46TH STREET-BROADWAY,9923.0,No,2.22,0.0,0.26
13543,2020-06-20,2020-06-26,R268,METROPOLITAN AVE-LORIMER ST,13616.0,No,2.22,0.0,0.26
13544,2020-06-20,2020-06-26,R269,BEDFORD AVENUE-NOSTRAND AVE,8499.0,No,2.22,0.0,0.26
13545,2020-06-20,2020-06-26,R270,SMITH STREET-9TH STREET,5634.0,No,2.22,0.0,0.26
13546,2020-06-20,2020-06-26,R271,AVENUE X-MCDONALD AVENUE,3058.0,No,2.22,0.0,0.26
13547,2020-06-20,2020-06-26,R272,28TH STREET-7TH AVENUE,8260.0,No,2.22,0.0,0.26
13548,2020-06-20,2020-06-26,R273,145TH STREET-BROADWAY,12285.0,No,2.22,0.0,0.26
13549,2020-06-20,2020-06-26,R274,191ST STREET-ST NICHOLAS AV,2060.0,No,2.22,0.0,0.26
13550,2020-06-20,2020-06-26,R275,183RD STREET-JEROME AVENUE,10057.0,No,2.22,0.0,0.26
13551,2020-06-20,2020-06-26,R276,JACKSON AVENUE-VERNON BLVD,14961.0,No,2.22,0.0,0.26
13552,2020-06-20,2020-06-26,R277,PRESIDENT ST-NOSTRAND AVE,3688.0,No,2.22,0.0,0.26
13553,2020-06-20,2020-06-26,R278,25TH STREET-4TH AVENUE,3919.0,No,2.22,0.0,0.26
13554,2020-06-20,2020-06-26,R279,JEFFERSON STREET-WYCKOFF AV,8641.0,No,2.22,0.0,0.26
13555,2020-06-20,2020-06-26,R280,190TH STREET-OVERLOOK TERR,4591.0,No,2.22,0.0,0.26
13556,2020-06-20,2020-06-26,R281,72ND STREET-CENTRAL PK WEST,6540.0,No,2.22,0.0,0.26
13557,2020-06-20,2020-06-26,R282,SPRING STREET-6TH AVENUE,7785.0,No,2.22,0.0,0.26
13558,2020-06-20,2020-06-26,R283,LAFAYETTE AVENUE-FULTON ST,4492.0,No,2.22,0.0,0.26
13559,2020-06-20,2020-06-26,R284,CLINTON AVENUE-FULTON ST,4157.0,No,2.22,0.0,0.26
13560,2020-06-20,2020-06-26,R285,MOTT AVENUE-BEACH 22ND ST,8529.0,No,2.22,0.0,0.26
13561,2020-06-20,2020-06-26,R286,MYRTLE AVENUE-MARCY AVENUE,6836.0,No,2.22,0.0,0.26
13562,2020-06-20,2020-06-26,R287,CLASSON AVENUE-LAFAYETTE AV,4936.0,No,2.22,0.0,0.26
13563,2020-06-20,2020-06-26,R288,7TH AVENUE-9TH STREET,9492.0,No,2.22,0.0,0.26
13564,2020-06-20,2020-06-26,R289,FT HAMILTON PKY-GREENWOOD,4350.0,No,2.22,0.0,0.26
13565,2020-06-20,2020-06-26,R290,HOUSTON STREET-VARICK ST,8123.0,No,2.22,0.0,0.26
13566,2020-06-20,2020-06-26,R291,33RD STREET-QUEENS BLVD,6851.0,No,2.22,0.0,0.26
13567,2020-06-20,2020-06-26,R292,BAYCHESTER AVE-TILLOTSON,4295.0,No,2.22,0.0,0.26
13568,2020-06-20,2020-06-26,R293,34TH STREET - PENN STATION,33667.0,No,2.22,0.0,0.26
13569,2020-06-20,2020-06-26,R294,MORGAN AVENUE-HARRISON PL,7452.0,No,2.22,0.0,0.26
13570,2020-06-20,2020-06-26,R295,WILSON AVENUE-MOFFAT STREET,5959.0,No,2.22,0.0,0.26
13571,2020-06-20,2020-06-26,R296,163RD ST & AMSTERDAM AVE,5501.0,No,2.22,0.0,0.26
13572,2020-06-20,2020-06-26,R297,FRANKLIN AVENUE-FULTON ST,6019.0,No,2.22,0.0,0.26
13573,2020-06-20,2020-06-26,R298,NORTHERN BLVD-BROADWAY,9385.0,No,2.22,0.0,0.26
13574,2020-06-20,2020-06-26,R299,BROADWAY - UNION AVENUE,7514.0,No,2.22,0.0,0.26
